test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,15302.22,0.792,2.319,3.751,5.839
SET,18587.36,0.571,2.351,3.063,4.303
GET,29368.58,0.348,0.687,2.319,4.535
INCR,30441.40,0.334,0.655,1.847,5.015
