test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,23809.52,0.211,0.343,0.455,0.575
SET,25000.00,0.204,0.343,0.415,0.607
GET,28571.43,0.172,0.303,0.367,0.407
INCR,31250.00,0.154,0.199,0.271,0.391
