test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,10672.36,1.227,3.967,6.487,14.351
SET,1082.95,4.573,7.599,13.711,3000.319
GET,7380.07,1.940,5.799,9.975,18.511
INCR,7567.16,1.866,2.983,3.471,13.271
