test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32608.70,0.153,0.231,0.327,0.647
SET,31914.89,0.156,0.263,0.351,0.423
GET,39473.68,0.141,0.215,0.295,0.455
INCR,37500.00,0.136,0.199,0.287,0.359
