test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31250.00,0.158,0.239,0.319,0.607
SET,31914.89,0.154,0.247,0.303,0.415
GET,30000.00,0.162,0.239,0.447,1.039
INCR,40540.54,0.137,0.199,0.311,0.607
