test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,25423.73,0.200,0.327,0.431,0.631
SET,27777.78,0.186,0.335,0.407,0.503
GET,30612.25,0.159,0.231,0.359,0.695
INCR,30612.25,0.163,0.231,0.287,0.447
