test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.34,0.147,0.207,0.319,0.479
SET,40000.00,0.121,0.175,0.247,0.359
GET,32258.06,0.151,0.215,0.263,0.303
INCR,33333.34,0.149,0.215,0.271,0.343
