test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31104.20,0.313,0.615,0.871,14.719
SET,35714.29,0.276,0.359,0.423,6.391
GET,35398.23,0.277,0.375,0.567,2.399
INCR,36429.87,0.268,0.351,0.415,0.719
