test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30030.03,0.310,0.471,0.631,1.055
SET,38095.24,0.260,0.463,0.567,0.879
GET,38986.36,0.244,0.367,0.431,0.679
INCR,35087.72,0.269,0.399,0.599,1.151
