test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.34,0.150,0.231,0.295,0.631
SET,32258.06,0.160,0.247,0.319,0.455
GET,33333.34,0.143,0.215,0.287,0.415
INCR,45454.55,0.107,0.151,0.191,0.215
