test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29411.76,0.205,0.407,0.463,0.599
SET,37037.04,0.147,0.215,0.295,0.455
GET,40000.00,0.127,0.175,0.231,0.343
INCR,43478.26,0.108,0.167,0.215,0.255
