test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.176,0.255,0.351,0.455
SET,28571.43,0.205,0.367,0.479,0.567
GET,30769.23,0.182,0.271,0.359,0.455
INCR,29629.63,0.192,0.311,0.407,0.463
