test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29629.63,0.165,0.287,0.367,0.519
SET,34782.61,0.171,0.255,0.327,0.383
GET,30769.23,0.165,0.223,0.295,0.367
INCR,32000.00,0.167,0.239,0.335,0.463
