test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.33,0.152,0.223,0.303,0.479
SET,30769.23,0.157,0.191,0.295,0.399
GET,32000.00,0.161,0.255,0.351,0.399
INCR,33333.33,0.149,0.207,0.287,0.407
