test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,24242.42,0.207,0.343,0.423,0.487
SET,30769.23,0.160,0.231,0.303,0.407
GET,29629.63,0.159,0.239,0.287,0.423
INCR,29629.63,0.161,0.231,0.295,0.335
