test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,4510.19,1.255,0.567,0.759,3000.319
SET,37064.49,0.269,0.351,0.399,3.335
GET,36496.35,0.268,0.343,0.407,3.207
INCR,34746.35,0.282,0.375,0.439,2.495
