"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","2254.45","11.085","0.224","3.639","8.071","14.759","3000.319"
"GET","31948.88","1.247","0.360","1.007","1.831","5.151","20.559"
"INCR","34482.76","1.206","0.256","1.063","1.847","2.399","11.111"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32154.34","1.268","0.352","1.103","1.991","3.111","15.727"
"GET","33222.59","1.201","0.280","1.031","1.807","2.447","16.639"
"INCR","5007.51","7.831","0.384","1.335","2.647","4.519","3000.319"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33003.30","1.455","0.424","1.399","2.303","3.031","4.391"
"GET","35377.36","1.321","0.344","1.327","1.959","2.175","3.927"
"INCR","35128.81","1.408","0.312","1.391","2.135","2.575","4.255"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26315.79","1.631","0.392","1.431","3.031","3.327","11.543"
"GET","35842.29","1.371","0.408","1.375","2.039","2.295","3.391"
"INCR","35714.29","1.370","0.352","1.367","2.031","2.287","4.279"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34324.94","1.347","0.360","1.343","1.991","2.287","3.575"
"GET","34285.71","1.250","0.312","1.223","1.855","2.151","5.711"
"INCR","33594.62","1.282","0.408","1.247","1.919","2.399","3.511"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34522.44","1.413","0.256","1.407","2.111","2.431","5.071"
"GET","35502.96","1.334","0.256","1.335","1.991","2.207","3.863"
"INCR","33898.30","1.430","0.400","1.399","2.167","2.975","4.927"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34129.69","1.484","0.216","1.447","2.231","2.487","4.791"
"GET","31055.90","1.496","0.288","1.407","2.943","3.095","6.183"
"INCR","32608.70","1.497","0.304","1.431","2.391","3.087","5.415"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33745.78","1.451","0.312","1.431","2.191","3.047","5.359"
"GET","31250.00","1.390","0.336","1.303","2.951","3.103","5.359"
"INCR","34403.67","1.404","0.416","1.399","2.087","2.647","5.247"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32085.56","1.370","0.408","1.319","2.095","3.047","5.079"
"GET","33783.79","1.260","0.344","1.223","1.871","2.359","6.319"
"INCR","34843.21","1.309","0.224","1.311","1.919","2.151","3.967"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","27700.83","1.600","0.304","1.447","3.007","3.543","5.999"
"GET","31512.60","1.471","0.232","1.391","2.943","3.071","4.063"
