test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17621.15,0.629,2.311,3.791,7.087
SET,18099.55,0.582,2.343,2.959,31.215
GET,18181.82,0.598,2.319,2.895,15.047
INCR,18501.39,0.564,2.335,2.943,16.399
