test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17621.15,0.633,2.319,3.751,21.247
SET,18034.27,0.601,2.367,3.647,12.175
GET,17256.25,0.644,2.351,3.855,17.103
INCR,17921.15,0.610,2.351,3.703,9.287
