test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,9920.63,1.263,4.303,5.967,12.327
SET,10075.57,1.302,3.919,4.959,10.143
GET,10509.72,1.199,4.055,4.935,6.575
INCR,12315.27,1.062,2.799,4.471,19.695
