test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18348.62,0.604,2.263,3.319,15.135
SET,28860.03,0.364,1.263,2.311,6.047
GET,34188.04,0.299,0.367,1.599,5.847
INCR,33840.95,0.302,0.383,1.695,3.751
