"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","14443.91","2.821","0.080","2.607","5.839","7.455","10.567"
"GET","15075.38","2.736","0.344","2.615","5.375","7.127","9.231"
"INCR","14792.90","2.857","0.176","2.695","5.631","7.039","10.007"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","13599.27","3.037","0.376","2.903","5.839","7.591","18.127"
"GET","13992.54","2.814","0.344","2.719","5.447","6.879","18.047"
"INCR","13550.14","3.125","0.352","2.943","6.399","8.551","20.975"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","13844.02","2.918","0.208","2.815","5.559","7.855","17.039"
"GET","14077.90","3.061","0.352","2.847","5.927","7.983","17.759"
"INCR","15128.59","2.749","0.352","2.655","5.495","7.007","9.391"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26064.29","1.603","0.336","1.415","3.039","3.231","7.399"
"GET","31847.13","1.345","0.360","1.255","2.007","3.079","20.655"
"INCR","34013.61","1.334","0.376","1.295","1.983","3.015","9.327"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","24650.78","1.633","0.224","1.391","3.071","3.879","8.679"
"GET","25751.07","1.518","0.368","1.263","3.071","3.847","6.391"
"INCR","23547.88","1.642","0.336","1.311","3.071","4.039","9.591"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","20491.80","1.788","0.360","1.343","3.127","4.887","7.439"
"GET","32751.09","1.301","0.264","1.231","1.975","3.223","6.327"
"INCR","26269.70","1.564","0.376","1.351","3.047","3.951","6.271"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","25252.53","1.873","0.488","1.863","3.039","3.999","5.655"
"GET","25553.66","1.842","0.432","1.775","3.015","4.023","19.007"
"INCR","23382.70","1.923","0.304","1.567","3.639","4.895","19.407"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","21246.46","1.997","0.248","1.703","3.639","4.679","17.631"
"GET","24000.00","1.833","0.216","1.543","3.519","4.111","6.783"
"INCR","20066.89","2.062","0.256","1.895","3.991","4.895","14.111"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18679.95","2.163","0.232","2.007","4.159","5.151","20.639"
"GET","19710.91","2.109","0.216","1.943","4.071","4.791","11.151"
"INCR","20120.72","2.103","0.376","1.879","4.215","5.063","8.831"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19243.10","2.176","0.208","1.983","4.191","5.471","10.807"
"GET","18879.80","2.171","0.208","1.983","4.175","5.047","9.375"
"INCR","18587.36","2.103","0.392","1.951","4.151","5.295","9.719"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18529.96","2.190","0.408","2.031","4.103","4.919","7.319"
"GET","20013.34","1.987","0.384","1.639","4.015","4.943","6.791"
"INCR","30769.23","1.448","0.408","1.367","2.919","3.127","6.271"
