test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,23364.49,0.411,0.655,0.783,16.295
SET,35778.18,0.272,0.351,0.407,1.103
GET,34129.69,0.279,0.343,0.455,14.271
INCR,35523.98,0.271,0.351,0.391,0.735
