test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.169,0.263,0.391,0.751
SET,44444.45,0.109,0.151,0.223,0.255
GET,36363.64,0.143,0.207,0.295,0.359
INCR,32000.00,0.163,0.263,0.367,0.679
