test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,27586.21,0.189,0.303,0.431,0.663
SET,27586.21,0.194,0.327,0.479,0.631
GET,30769.23,0.167,0.263,0.311,0.375
INCR,38095.24,0.158,0.255,0.311,0.383
