test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34782.61,0.155,0.239,0.303,0.583
SET,36363.64,0.142,0.239,0.327,0.383
GET,50000.00,0.109,0.167,0.231,0.303
INCR,53333.34,0.098,0.135,0.175,0.215
