test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,20263.42,0.569,0.783,1.375,5.687
SET,19980.02,0.584,0.783,0.863,4.767
GET,20639.84,0.567,0.759,0.831,3.671
INCR,20746.89,0.567,0.759,0.847,3.679
