test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,20366.60,0.570,0.775,0.887,2.575
SET,19980.02,0.589,0.783,0.871,3.815
GET,25510.21,0.429,0.751,0.855,6.431
INCR,31746.03,0.318,0.663,0.815,1.599
