test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33557.05,0.293,0.591,0.807,2.079
SET,36832.41,0.265,0.351,0.399,1.007
GET,37105.75,0.259,0.335,0.383,0.615
INCR,37105.75,0.266,0.351,0.415,1.551
