test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2632.62,4.246,4.303,5.975,3000.319
SET,9694.62,1.457,3.767,4.103,8.351
GET,9751.34,1.436,3.519,4.119,8.263
INCR,9638.55,1.472,3.791,4.087,10.303
