test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.170,0.311,0.399,0.543
SET,30769.23,0.151,0.223,0.327,0.391
GET,28571.43,0.158,0.271,0.399,0.711
INCR,53333.34,0.097,0.135,0.191,0.223
