test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.158,0.207,0.271,0.511
SET,29629.63,0.173,0.263,0.303,0.343
GET,29629.63,0.175,0.263,0.335,0.487
INCR,29629.63,0.172,0.247,0.335,0.543
