test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33898.30,0.160,0.311,0.431,0.767
SET,35714.29,0.158,0.271,0.383,0.575
GET,40322.58,0.132,0.271,0.407,0.615
INCR,39840.64,0.125,0.223,0.327,0.639
