test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,41493.78,0.145,0.223,0.319,0.703
SET,46296.30,0.134,0.215,0.295,0.703
GET,38759.69,0.155,0.295,0.375,1.391
INCR,45662.10,0.122,0.223,0.311,0.551
