test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,27027.03,0.203,0.359,0.455,0.831
SET,34129.69,0.146,0.223,0.319,0.623
GET,31847.13,0.170,0.319,0.431,0.799
INCR,32894.74,0.150,0.239,0.343,0.623
