test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33112.59,0.152,0.287,0.391,0.639
SET,40983.61,0.140,0.271,0.343,0.623
GET,32258.06,0.150,0.295,0.431,8.727
INCR,40983.61,0.117,0.215,0.319,0.591
