test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32679.74,0.148,0.239,0.343,0.687
SET,40650.41,0.121,0.223,0.375,1.415
GET,29940.12,0.163,0.287,0.431,0.927
INCR,30211.48,0.168,0.287,0.407,4.423
