test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31446.54,0.174,0.367,0.479,0.831
SET,34013.61,0.149,0.239,0.335,0.639
GET,32154.34,0.153,0.255,0.343,0.751
INCR,33898.30,0.147,0.231,0.311,0.559
