test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30721.96,0.336,0.671,0.847,4.327
SET,30395.14,0.347,0.679,0.807,4.351
GET,32154.34,0.316,0.639,0.831,4.095
INCR,30441.40,0.340,0.687,1.295,4.159
