test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16433.85,0.766,1.911,2.279,4.127
SET,14357.50,0.925,3.719,4.063,6.151
GET,15105.74,0.855,2.359,3.991,5.103
INCR,18348.62,0.675,3.783,4.103,8.207
