test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16863.41,0.721,2.775,3.991,6.159
SET,15948.96,0.802,2.031,3.839,6.447
GET,35026.27,0.278,0.351,0.471,2.655
INCR,30674.85,0.338,0.663,1.927,4.191
