test,baseline_rps_avg,baseline_rps_min,baseline_rps_max,baseline_rps_std,default_noisy_rps_avg,default_noisy_rps_min,default_noisy_rps_max,default_noisy_rps_std,active_noisy_rps_avg,active_noisy_rps_min,active_noisy_rps_max,active_noisy_rps_std,baseline_p99_ms_avg,baseline_p99_ms_min,baseline_p99_ms_max,baseline_p99_ms_std,default_noisy_p99_ms_avg,default_noisy_p99_ms_min,default_noisy_p99_ms_max,default_noisy_p99_ms_std,active_noisy_p99_ms_avg,active_noisy_p99_ms_min,active_noisy_p99_ms_max,active_noisy_p99_ms_std
GET,34615.730,32154.340,38022.810,3046.388,44362.237,37593.980,53475.930,8196.639,35786.787,33613.450,38535.640,2511.056,0.530,0.447,0.615,0.084,0.484,0.399,0.623,0.121,0.524,0.503,0.543,0.020
INCR,41286.690,28530.670,57306.590,14662.983,52228.747,35087.720,61538.460,14862.958,37366.927,36166.370,38759.690,1307.301,0.508,0.391,0.655,0.134,0.508,0.359,0.727,0.194,0.500,0.471,0.519,0.026
PING_INLINE,31791.750,29629.630,35211.270,2995.742,35926.713,32102.730,40404.040,4189.043,35710.723,33057.850,37105.750,2298.479,0.594,0.543,0.655,0.057,0.663,0.527,0.735,0.118,0.522,0.447,0.599,0.076
SET,34091.800,31007.750,36363.640,2768.782,40331.387,35778.180,45454.550,4863.298,39942.180,36231.890,41841.000,3213.502,0.559,0.479,0.655,0.089,0.479,0.407,0.543,0.068,0.516,0.495,0.551,0.030
