test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37105.75,0.265,0.471,0.711,1.575
SET,40322.58,0.239,0.391,0.479,1.143
GET,31298.90,0.297,0.463,0.615,1.103
INCR,44843.05,0.229,0.383,0.487,0.823
