test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33444.82,0.268,0.479,0.599,0.839
SET,35087.72,0.262,0.391,0.495,0.671
GET,34129.69,0.264,0.399,0.543,0.695
INCR,35460.99,0.297,0.503,0.663,1.087
