test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.150,0.239,0.271,0.415
SET,32000.00,0.155,0.215,0.303,0.455
GET,33333.33,0.147,0.215,0.263,0.327
INCR,38095.24,0.145,0.215,0.287,0.375
