test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.163,0.255,0.343,0.431
SET,33333.33,0.162,0.239,0.279,0.415
GET,28571.43,0.173,0.287,0.351,0.399
INCR,25000.00,0.194,0.335,0.439,0.479
