test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29629.63,0.167,0.311,0.431,0.727
SET,33333.33,0.144,0.183,0.271,0.471
GET,38095.24,0.127,0.191,0.223,0.303
INCR,34782.61,0.149,0.199,0.239,0.343
