test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37037.04,0.157,0.223,0.295,0.383
SET,33333.34,0.139,0.191,0.247,0.279
GET,45454.55,0.133,0.191,0.247,0.311
INCR,40000.00,0.141,0.215,0.287,0.391
