test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34482.76,0.141,0.183,0.247,0.343
SET,50000.00,0.115,0.167,0.223,0.335
GET,58823.53,0.094,0.127,0.175,0.199
INCR,41666.67,0.115,0.175,0.191,0.319
