test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.34,0.144,0.207,0.287,0.327
SET,37037.04,0.137,0.199,0.255,0.391
GET,33333.34,0.145,0.207,0.247,0.287
INCR,35714.29,0.142,0.247,0.327,0.399
