test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,40650.41,0.220,0.327,0.423,0.671
SET,31201.25,0.348,0.663,0.807,20.991
GET,40322.58,0.286,0.447,0.703,4.559
INCR,37593.98,0.310,0.495,0.711,20.671
