test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35587.19,0.291,0.591,0.871,1.703
SET,36764.70,0.308,0.591,0.783,1.271
GET,44345.90,0.257,0.359,0.391,21.055
INCR,39062.50,0.297,0.487,0.743,1.119
