test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34782.61,0.270,0.415,0.583,1.127
SET,35273.37,0.263,0.391,0.551,0.967
GET,34722.22,0.279,0.487,0.671,1.391
INCR,35087.72,0.264,0.399,0.511,0.791
