test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,42283.30,0.219,0.367,0.511,1.215
SET,36297.64,0.297,0.527,0.807,20.543
GET,38759.69,0.306,0.415,0.623,20.479
INCR,38910.51,0.299,0.423,0.543,21.247
