test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37105.75,0.284,0.559,0.751,3.575
SET,38610.04,0.252,0.431,0.575,0.863
GET,37807.18,0.264,0.439,0.687,1.327
INCR,34188.04,0.303,0.591,0.783,1.151
