test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33057.85,0.264,0.431,0.575,1.047
SET,40983.61,0.240,0.367,0.527,0.951
GET,40899.80,0.237,0.351,0.471,0.799
INCR,40322.58,0.228,0.327,0.471,1.007
