test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37453.18,0.261,0.383,0.487,0.727
SET,38759.69,0.259,0.415,0.639,1.207
GET,38022.81,0.255,0.399,0.511,0.791
INCR,33670.04,0.274,0.471,0.567,0.823
