test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34722.22,0.261,0.399,0.559,1.071
SET,38759.69,0.249,0.375,0.439,0.631
GET,38314.18,0.247,0.367,0.455,0.759
INCR,37735.85,0.255,0.375,0.463,0.623
