test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35149.38,0.267,0.519,0.759,1.103
SET,39682.54,0.274,0.543,0.767,1.223
GET,36363.64,0.291,0.495,0.743,1.223
INCR,38461.54,0.268,0.503,0.751,1.207
