test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32310.18,0.299,0.615,0.799,1.599
SET,39447.73,0.283,0.399,0.687,21.023
GET,40816.32,0.288,0.391,0.479,20.543
INCR,37807.18,0.308,0.535,0.719,20.703
