test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32626.43,0.294,0.567,0.815,1.783
SET,36968.57,0.280,0.527,0.799,4.079
GET,39062.50,0.281,0.551,0.759,7.711
INCR,36563.07,0.286,0.599,0.799,1.759
