test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37453.18,0.255,0.367,0.543,1.223
SET,42283.30,0.256,0.367,0.399,20.351
GET,40404.04,0.295,0.391,0.815,20.623
INCR,39840.64,0.285,0.399,0.575,21.199
