test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37174.72,0.264,0.455,0.631,1.095
SET,36697.25,0.300,0.487,0.767,21.023
GET,40899.80,0.282,0.431,0.551,0.959
INCR,43383.95,0.266,0.359,0.375,0.607
