test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31948.88,0.290,0.535,0.639,1.199
SET,39920.16,0.297,0.423,0.583,21.215
GET,39525.69,0.292,0.455,0.719,1.503
INCR,50125.32,0.224,0.375,0.471,20.303
